"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"1653648159929761793","1/ 🧵Největší mýty o anarchokapitalismu, díl 4.: Ankap je stejná pohádka jako např. komunismus, jen z druhé strany spektra. Mnozí tvrdí, že anarchokapitalismus je jen utopie, ale opomíjí zásadní rozdíly mezi anarchokapitalismem a komunismem. Pojďme se na ně podívat! 👇 #ankapmyty","cs","Origin","Ankapirátská Strana","ankapirati","789","1","5","1","18","1","2023-05-03 08:30:19","https://x.com/ankapirati/status/1653648159929761793","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#ankapmyty","","",""
"1653648177256341504","5b/ Anarchokapitalismus nemá žádný stát založený na svých zásadách, ale jeho myšlenky ovlivnily ekonomické politiky některých zemí, které se zaměřují na deregulaci a svobodný trh (např. Hongkong)","cs","Reply","Ankapirátská Strana","ankapirati","97","1","0","0","7","0","2023-05-03 08:30:23","https://x.com/ankapirati/status/1653648177256341504","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1653648179361988611","6a/ Závěr: Je tedy zřejmé, že se jedná o zásadně odlišné ekonomické a politické systémy. Anarchokapitalismus je založen na uznávaných ekonomických teoriích, realistickém pohledu na lidskou povahu, podporuje inovace a efektivitu a je flexibilní.","cs","Reply","Ankapirátská Strana","ankapirati","163","1","0","0","7","0","2023-05-03 08:30:23","https://x.com/ankapirati/status/1653648179361988611","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1653337689075113987","🎉💯 Dodatečně děkujeme za 100 sledujících, Ankapiráti! 🏴‍☠️ Brzy nás možná bude víc než těch ""skutečných"" Pirátů, kteří se plaví na levicových vodách. 🌊 My ovšem míříme do země svobody, kde trh je oceánem nekonečných možností! ⛵🌅 #ankapirati #volnytrh","cs","Tweet","Ankapirátská Strana","ankapirati","1144","3","2","0","21","0","2023-05-02 11:56:37","https://x.com/ankapirati/status/1653337689075113987","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ankapirati, #volnytrh","","",""
"1653300534730686465","1/ 🧵 Dekonstrukce státu, díl 3.: Zrušme veškeré dotace! 🚫 V dnešním vláknu se podíváme na to, proč státní dotace škodí a jak vytvářejí závislost jednotlivců na nich. Pojďme na to v konkrétním příkladech. 👇👇👇 #DekonstrukceStátu","cs","Origin","Ankapirátská Strana","ankapirati","792","2","1","1","16","0","2023-05-02 09:28:58","https://x.com/ankapirati/status/1653300534730686465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#DekonstrukceStátu","","",""
"1653300552908914689","11/ Zamyšlení: 🤔 Potřebujeme opravdu stát k řešení problémů? 🏛️ - Příklady dotací ukazují, že stát často neřeší problémy efektivně a místo toho zavádí nežádoucí důsledky. Možná je čas se zamyslet nad tím, zda stát není spíše překážkou než pomocníkem v našem úsilí o prosperitu.","cs","Reply","Ankapirátská Strana","ankapirati","138","1","0","0","2","0","2023-05-02 09:29:03","https://x.com/ankapirati/status/1653300552908914689","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1653300554926370816","12/ Řešení: 💡 Odstranění dotací a volný trh 📈 - Zrušením dotací by se trh stal efektivnějším, konkurence by byla spravedlivější a jednotlivci by měli větší motivaci hledat trvale udržitelná řešení, aniž by byli ovlivněni uměle vytvořenými pobídkami. 🌏 #VolnýTrh","cs","Reply","Ankapirátská Strana","ankapirati","136","0","0","0","3","0","2023-05-02 09:29:03","https://x.com/ankapirati/status/1653300554926370816","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#VolnýTrh","","",""
"1653300534730686465","1/ 🧵 Dekonstrukce státu, díl 3.: Zrušme veškeré dotace! 🚫 V dnešním vláknu se podíváme na to, proč státní dotace škodí a jak vytvářejí závislost jednotlivců na nich. Pojďme na to v konkrétním příkladech. 👇👇👇 #DekonstrukceStátu","cs","Origin","Ankapirátská Strana","ankapirati","792","2","1","1","16","0","2023-05-02 09:28:58","https://x.com/ankapirati/status/1653300534730686465","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#DekonstrukceStátu","","",""
"1653300536567791621","2/ Příklad č. 1: 🌾 Dotace v zemědělství 🚜 - Dotace způsobují nerovnováhu trhu, když vybraní zemědělci dostávají podporu od státu. Tím získávají nespravedlivou konkurenční výhodu a ostatní zemědělci jsou nuceni se přizpůsobit nebo zkrachovat. 📉 #Nespravedlnost","cs","Reply","Ankapirátská Strana","ankapirati","69","1","0","0","1","0","2023-05-02 09:28:59","https://x.com/ankapirati/status/1653300536567791621","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Nespravedlnost","","",""
"1653300538367266817","3/ Lokální zemědělství vs. zahraničí🌍 - Po zrušení dotací by se mohlo zdát, že lokální zemědělci budou v nevýhodě oproti zahraničním konkurentům, kteří stále dostávají státní podporu. Avšak tento argument předpokládá, že lokální zemědělci nemohou konkurovat bez dotací.","cs","Reply","Ankapirátská Strana","ankapirati","49","1","0","0","1","0","2023-05-02 09:28:59","https://x.com/ankapirati/status/1653300538367266817","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1652590726595637250","1/🧵🚀 Mýty o #anarchokapitalismu: ""Bez státu by byl nastolen diktát mocných a bohatých!"" Někteří lidé si myslí, že bez státu by korporace a boháči ovládali naprosto vše. Ale je tomu skutečně tak? Pojďme se na to podívat. #svoboda #volnýtrh","cs","Origin","Ankapirátská Strana","ankapirati","931","3","1","0","11","1","2023-04-30 10:28:27","https://x.com/ankapirati/status/1652590726595637250","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#anarchokapitalismu, #svoboda, #volnýtrh","","",""
"1652590734741057536","5/🔒 Bez státu by společnost nebyla založena na násilí a donucení, ale na dobrovolných dohodách. Lidé by měli možnost volby a firmy by byly nuceny sloužit zákazníkům, ne politikům. #dobrovolnost #svobodavýběru","cs","Reply","Ankapirátská Strana","ankapirati","174","1","0","0","3","0","2023-04-30 10:28:29","https://x.com/ankapirati/status/1652590734741057536","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#dobrovolnost, #svobodavýběru","","",""
"1652590736691412997","6/🌟 Závěr: Mýtus o diktátu mocných a bohatých v anarchokapitalismu je založen na nedorozumění. Ve skutečnosti by svobodný trh a konkurence chránily zájmy spotřebitelů a brzdily zneužívání moci. Děkuji za pozornost a že jste dočetli až sem!","cs","Reply","Ankapirátská Strana","ankapirati","153","0","0","0","3","0","2023-04-30 10:28:29","https://x.com/ankapirati/status/1652590736691412997","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651877649629814784","🧵 1/7 ""Dekonstrukce státu, díl 2.: Zrušme Českou poštu"". Dnes nejde o náhodnou volbu - jedná se o aktuální téma. Probereme navíc, proč soukromé společnosti poskytují kvalitnější a efektivnější služby a proč by zrušení České pošty bylo prospěšné. Pojďme na to! 👇👇👇","cs","Origin","Ankapirátská Strana","ankapirati","870","2","2","0","13","0","2023-04-28 11:14:56","https://x.com/ankapirati/status/1651877649629814784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651877658941181952","🧵 6/7 Zrušení české pošty: Pokud by byla česká pošta zrušena, veškeré poštovní služby by mohly být zajištěny soukromými společnostmi. To by přineslo nižší ceny a lepší služby pro zákazníky, a zároveň by ušetřilo veřejné prostředky, které by mohly být využity efektivněji.","cs","Reply","Ankapirátská Strana","ankapirati","127","1","0","0","5","0","2023-04-28 11:14:58","https://x.com/ankapirati/status/1651877658941181952","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651877660686012417","🧵 7/7 Závěr: Zrušení české pošty by přineslo lepší služby, nižší ceny a úsporu veřejných prostředků. Soukromé společnosti prokázaly svou schopnost poskytovat kvalitnější a efektivnější služby. Díky za pozornost!","cs","Reply","Ankapirátská Strana","ankapirati","185","1","0","0","6","0","2023-04-28 11:14:59","https://x.com/ankapirati/status/1651877660686012417","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651478801769979906","🧵1/ Svoboda projevu a cenzura: Jak anarchokapitalismus podporuje svobodu projevu a jak to ovlivňuje společnost? 📢🚫 V tomto vláknu se podíváme na to, jak svobodný trh chrání svobodu projevu a proč je to důležité. #SvobodaProjevu #Cenzura","cs","Origin","Ankapirátská Strana","ankapirati","157","1","0","0","1","0","2023-04-27 08:50:03","https://x.com/ankapirati/status/1651478801769979906","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#SvobodaProjevu, #Cenzura","","",""
"1651478815300788224","🧵8/ Svoboda projevu však zároveň neznamená, že můžeme na jakékoliv platformě vyjadřovat libovolný názor. Na volném trhu budou vznikat různé soukromé platformy na dobrovolné bázi s vlastními pravidly, která si uživatelé zvolí.","cs","Reply","Ankapirátská Strana","ankapirati","91","1","0","0","1","0","2023-04-27 08:50:07","https://x.com/ankapirati/status/1651478815300788224","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651478816995385344","🧵9/ Závěr: Ankap podporuje svobodu projevu tím, že odmítá cenzuru a klade důraz na individuální práva a soukromí. Otevřený dialog, rozmanitost soukr. platforem s vlastními pravidly a dobrovolné uplatňování hodnot vytvářejí prostředí pro bohatou výměnu názorů bez stigmatizace.","cs","Reply","Ankapirátská Strana","ankapirati","89","0","0","0","1","0","2023-04-27 08:50:07","https://x.com/ankapirati/status/1651478816995385344","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651478801769979906","🧵1/ Svoboda projevu a cenzura: Jak anarchokapitalismus podporuje svobodu projevu a jak to ovlivňuje společnost? 📢🚫 V tomto vláknu se podíváme na to, jak svobodný trh chrání svobodu projevu a proč je to důležité. #SvobodaProjevu #Cenzura","cs","Origin","Ankapirátská Strana","ankapirati","157","1","0","0","1","0","2023-04-27 08:50:03","https://x.com/ankapirati/status/1651478801769979906","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#SvobodaProjevu, #Cenzura","","",""
"1651478807935606784","🧵4/ Jak se vypořádat s nebezpečnými a toxickými názory? V anarchokapitalistické společnosti je zodpovědnost na jedincích a komunitách, které se mohou dobrovolně sdružovat a uplatňovat své hodnoty. 🤝💡","cs","Reply","Ankapirátská Strana","ankapirati","21","1","0","0","0","0","2023-04-27 08:50:05","https://x.com/ankapirati/status/1651478807935606784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651478809898524672","🧵5/ Nebezpečné názory mohou být bojkotovány a odsuzovány společností, aniž by byly potlačovány cenzurou. Důležité je, aby lidé měli přístup k informacím a mohli se sami rozhodnout, co je pro ně pravdivé a relevantní. 📚🗞️","cs","Reply","Ankapirátská Strana","ankapirati","22","1","0","0","0","0","2023-04-27 08:50:05","https://x.com/ankapirati/status/1651478809898524672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651318322728775680","Naprosto souhlasíme! Zvyšování daní = více peněz pro stát na plýtvání. 🔥 Efektivita nezávisí na výši daní, ale na strukturách a odpovědnosti. 💡 Rakouská ekonomická škola nám to ukazuje - stát s menším rozpočtem je nucen být šetrnější a chytřejší! 🧠💸","cs","Tweet","Ankapirátská Strana","ankapirati","117","0","1","0","3","0","2023-04-26 22:12:22","https://x.com/ankapirati/status/1651318322728775680","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651125165533569024","🧵1/ Dekonstrukce státu, díl 1.: Zrušme celní správu! 🚢🚚 V tomto vláknu se podíváme na argumenty pro zrušení celní správy, jak by to ovlivnilo ekonomiku a proč by to mohlo být ku prospěchu nás všech. #DekonstrukceStátu #SvobodnýObchod","cs","Origin","Ankapirátská Strana","ankapirati","561","1","3","0","15","1","2023-04-26 09:24:50","https://x.com/ankapirati/status/1651125165533569024","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#DekonstrukceStátu, #SvobodnýObchod","","",""
"1651125176883445762","🧵7/ Kritici návrhu na zrušení celní správy tvrdí, že by to mohlo vést ke ztrátě pracovních míst v průmyslu, který je chráněn cly. Nejen my však zastáváme názor, že tyto ztráty by byly kompenzovány vytvořením nových pracovních příležitostí v jiných odvětvích. 🏭👷","cs","Reply","Ankapirátská Strana","ankapirati","110","1","0","0","4","0","2023-04-26 09:24:53","https://x.com/ankapirati/status/1651125176883445762","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1651125178594742275","🧵8/ Závěr: Zrušení celní správy by mohlo přinést řadu ekonomických výhod, jako je snížení nákladů, zvýšení konkurenceschopnosti a podpora svobodného obchodu. Díky za pozornost a že jste dočetli až sem!","cs","Reply","Ankapirátská Strana","ankapirati","105","0","0","0","4","0","2023-04-26 09:24:53","https://x.com/ankapirati/status/1651125178594742275","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650812108085272576","🧵1/ Vlákno: Dnes se podíváme na druhý díl z cyklu největších mýtů o ankapu. Mnoho lidí si myslí, že bez státního školství by vzdělávání zkolabovalo. Podívejme se, jak svobodný trh může nabídnout inovativní a efektivní řešení ve školství. 🚀","cs","Origin","Ankapirátská Strana","ankapirati","535","1","3","0","9","0","2023-04-25 12:40:51","https://x.com/ankapirati/status/1650812108085272576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650812120231968774","8/ Svobodný trh a dobrovolné vzděl. možnosti mohou ve školství přinést inovace, efektivitu a pestrost, což dále vede ke zvýšení kvality vzdělání pro všechny. Pojďme se zaměřit na podporu různorodých vzdělávacích přístupů a na hledání řešení pro ty, kteří potřebují pomoc nejvíce.","cs","Reply","Ankapirátská Strana","ankapirati","92","1","0","0","4","0","2023-04-25 12:40:54","https://x.com/ankapirati/status/1650812120231968774","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650812122090160128","9/ Děkuji za pozornost! Pokud máte nějaké otázky nebo připomínky k tématu, neváhejte se podělit.💬👥 #školství #svobodnýtrh #vzdělání","cs","Reply","Ankapirátská Strana","ankapirati","91","0","0","0","4","0","2023-04-25 12:40:55","https://x.com/ankapirati/status/1650812122090160128","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#školství, #svobodnýtrh, #vzdělání","","",""
"1650812108085272576","🧵1/ Vlákno: Dnes se podíváme na druhý díl z cyklu největších mýtů o ankapu. Mnoho lidí si myslí, že bez státního školství by vzdělávání zkolabovalo. Podívejme se, jak svobodný trh může nabídnout inovativní a efektivní řešení ve školství. 🚀","cs","Origin","Ankapirátská Strana","ankapirati","535","1","3","0","9","0","2023-04-25 12:40:51","https://x.com/ankapirati/status/1650812108085272576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650812110094454787","2/ Nízké náklady: Soukromé školy a online vzdělávací platformy mohou nabídnout kvalitní vzdělání za nižší cenu než státní školy, díky efektivnímu využití zdrojů a konkurenci. 💰📉","cs","Reply","Ankapirátská Strana","ankapirati","46","1","0","0","4","0","2023-04-25 12:40:52","https://x.com/ankapirati/status/1650812110094454787","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650812111755395073","3/ Individuální přístup: Svobodný trh podporuje rozmanitost vzdělávacích možností a umožňuje rodičům i dětem volit školy, které nejlépe vyhovují jejich potřebám a zájmům. 🌱📚","cs","Reply","Ankapirátská Strana","ankapirati","43","1","0","0","4","0","2023-04-25 12:40:52","https://x.com/ankapirati/status/1650812111755395073","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650389260426530817","1/8 🌟 Dnešní vlákno je o tom, že žádný politický systém není apriori špatný! 🌟 Každý systém může mít své výhody, pokud je použit ve vhodném prostředí. Např. socialismus či komunismus může reálně fungovat, pokud jsou aplikovány v menším měřítku, kde jsou lidé pevně propojeni.","cs","Origin","Ankapirátská Strana","ankapirati","294","1","0","1","3","0","2023-04-24 08:40:37","https://x.com/ankapirati/status/1650389260426530817","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650389272283824128","7/8 📈 V případě největších společenství se zdá, že centrální plánování selhává a potřebujeme jiný přístup. Jedním z možných řešení by mohla být společnost založená na dobrovolných výměnách a svobodném trhu, což by umožnilo lepší alokaci zdrojů a efektivnější fungování.","cs","Reply","Ankapirátská Strana","ankapirati","90","1","0","0","2","0","2023-04-24 08:40:39","https://x.com/ankapirati/status/1650389272283824128","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1650389273881739265","8/8 Na závěr: žádný politický systém není apriori špatný, pokud je použit ve vhodném prostředí. V rodinách či uvnitř malých komunit je vhodnější použít jiný politický systém, než ve společenstvích většího měřítka. Děkuji za pozornost a že jste přečetli až sem!","cs","Reply","Ankapirátská Strana","ankapirati","91","1","0","0","2","0","2023-04-24 08:40:40","https://x.com/ankapirati/status/1650389273881739265","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1649765220930207746","🧶Dnes se podíváme na první díl seriálu největších mýtů o anarchokapitalismu a ukážeme si, proč nejsou pravdivé. Mýtus č. 1 - Chaos a bezvládí. Pojďme na to! 👇","cs","Origin","Ankapirátská Strana","ankapirati","161","1","0","0","3","1","2023-04-22 15:20:54","https://x.com/ankapirati/status/1649765220930207746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1649765240425402369","5/🌐 Reálný příklad: Středověký Island byl téměř bez státní moci. Během této doby existovaly soukromé soudy a bezpečnostní služby, které zajišťovaly ochranu práv a majetku obyvatel. Společnost byla stabilní a prosperující.","cs","Reply","Ankapirátská Strana","ankapirati","80","1","0","0","2","0","2023-04-22 15:20:59","https://x.com/ankapirati/status/1649765240425402369","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1649765244388950018","To je vše, díky za pozornost. 
🔜 Díl 2 naší série ""Největší mýty o anarchokapitalismu"" přijde brzy! Sledujte nás, abyste nepřišli o další zajímavé informace.","cs","Reply","Ankapirátská Strana","ankapirati","88","0","0","0","2","0","2023-04-22 15:21:00","https://x.com/ankapirati/status/1649765244388950018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","",""
"1649306906610085890","1/ 🌿 Legalizace všech drog: Proč by měly být drogy dekriminalizovány a jak by to ovlivnilo společnost a zločinnost. V tomto vláknu se podíváme na důvody, proč by legalizace drog mohla mít pozitivní dopad na společnost, a jak by to mohlo snížit zločinnost. #legalizace #drogy","cs","Origin","Ankapirátská Strana","ankapirati","122","1","0","0","2","0","2023-04-21 08:59:43","https://x.com/ankapirati/status/1649306906610085890","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#legalizace, #drogy","","",""
"1649307220285218819","9/ 🔎 Vědecký přístup: Legalizace by umožnila vědecký výzkum drog a jejich účinků na lidské tělo. To by nám pomohlo lépe pochopit rizika a přínosy spojené s užíváním drog a vyvinout bezpečnější a účinnější léčby závislosti. #věda #výzkum","cs","Reply","Ankapirátská Strana","ankapirati","57","1","0","0","1","0","2023-04-21 09:00:58","https://x.com/ankapirati/status/1649307220285218819","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#věda, #výzkum","","",""
"1649307252535226368","10/ 🤔 Závěr: Legalizace drog má potenciál přinést řadu pozitivních dopadů na společnost a zločinnost. Zmírnění negativních dopadů zákazů, jako tomu bylo v případě prohibice alkoholu, by mohlo přispět ke zlepšení veřejného zdraví a snížení drogové kriminality.","cs","Reply","Ankapirátská Strana","ankapirati","53","0","0","0","1","0","2023-04-21 09:01:06","https://x.com/ankapirati/status/1649307252535226368","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
